order,long,lat,group,id,KTNR,lat_coords,long_coords
2842,761710,253799,15.3,15,16,47.66123421019518,9.591603517323595
2843,761788,254334,15.3,15,16,47.661214962691616,9.592641495298201
2844,760690,254432,15.3,15,16,47.66148505401828,9.578029893519053
2845,760605,254566,15.3,15,16,47.66150588602462,9.576898752707653
2846,761200,254962,15.3,15,16,47.66135983050988,9.584816720655208
2847,760782,255322,15.3,15,16,47.66146249401357,9.579254186152419
2848,760737,255165,15.3,15,16,47.6614735304118,9.578655347487878
2849,760215,255302,15.3,15,16,47.661601326863476,9.571708801711086
2850,759915,255598,15.3,15,16,47.66167458499468,9.5677165196617
2851,759931,255846,15.3,15,16,47.66167068136048,9.567929441635192
2852,760490,256382,15.3,15,16,47.66153405295949,9.575368384385483
2853,759598,267841,16.1,16,17,47.66175184522552,9.563497996932384
2854,760034,262665,16.1,16,17,47.66164554236581,9.569300126127184
2855,761118,261716,16.1,16,17,47.661379991256815,9.58372550736478
2856,761600,261225,16.1,16,17,47.66126133833587,9.590139701016234
2857,762496,259302,16.1,16,17,47.66103983009558,9.60206310877477
2858,762733,259074,16.1,16,17,47.66098103436164,9.605216940753794
2859,763151,259042,16.1,16,17,47.66087712671077,9.610779379273657
2860,763430,259939,16.1,16,17,47.66080762374705,9.614492095852484
2861,763613,260013,16.1,16,17,47.66076197129026,9.616927313535404
2862,764651,258588,16.1,16,17,47.66050205780252,9.630740112132685
2863,767216,258248,16.1,16,17,47.65985273650893,9.664872340216732
2864,767449,258032,16.1,16,17,47.65979325603469,9.667972811179874
2865,767440,257739,16.1,16,17,47.65979555510153,9.667853050621487
2866,766850,257013,16.1,16,17,47.65994600212617,9.660002059207493
2867,766373,256131,16.1,16,17,47.66006724648894,9.65365470138959
2868,766941,254088,16.1,16,17,47.65992283222287,9.6612129775889
2869,767021,252778,16.1,16,17,47.65990245264206,9.66227752039116
2870,767229,252759,16.1,16,17,47.65984942003746,9.665045328040879
2871,767682,252009,16.1,16,17,47.65973369273761,9.671073275537152
2872,768682,251414,16.1,16,17,47.65947711574243,9.68437991428249
2873,768677,250109,16.1,16,17,47.65947840242232,9.684313381393064
2874,768013,249151,16.1,16,17,47.65964893466491,9.675477786488605
2875,767520,248810,16.1,16,17,47.65977511461913,9.668917588572638
2876,765911,248603,16.1,16,17,47.66018434722143,9.647506919794203
2877,765231,248329,16.1,16,17,47.66035611092132,9.638458190135227
2878,765091,248444,16.1,16,17,47.660391386467055,9.6365952094825
2879,763318,246184,16.1,16,17,47.66083553884569,9.613001687439551
2880,762486,242933,16.1,16,17,47.66104230904415,9.60193003554959
2881,761997,242221,16.1,16,17,47.66116334349777,9.595422740446821
2882,760832,241428,16.1,16,17,47.66145022772562,9.579919562168868
2883,760095,240673,16.1,16,17,47.661630646592336,9.5701118901476
2884,759779,239406,16.1,16,17,47.66170775011674,9.565906681686226
2885,759234,238518,16.1,16,17,47.66184037135845,9.55865400062444
2886,758296,237629,16.1,16,17,47.662067564809284,9.54617132418192
2887,758273,237506,16.1,16,17,47.66207311879075,9.545865244488002
2888,758274,236729,16.1,16,17,47.662072877330075,9.545878552302048
2889,757597,234651,16.1,16,17,47.662235997111296,9.53686913591383
2890,756866,233276,16.1,16,17,47.662411342817926,9.527141036542753
2891,756243,231969,16.1,16,17,47.662560139005556,9.518850145898691
2892,755907,230483,16.1,16,17,47.66264014284378,9.51437863601207
2893,755464,229476,16.1,16,17,47.66274536085627,9.50848314361164
2894,755288,228607,16.1,16,17,47.66278707994434,9.506140910225323
2895,755172,227532,16.1,16,17,47.6628145507786,9.504597163582083
2896,755927,224935,16.1,16,17,47.662635385531416,9.514644797673123
2897,756534,223826,16.1,16,17,47.6624907107897,9.52272278249729
2898,756972,223153,16.1,16,17,47.662385967026324,9.528551681273838
2899,757510,221066,16.1,16,17,47.66225690862689,9.53571134890403
2900,757671,220320,16.1,16,17,47.662218201216994,9.537853919584812
2901,757961,218465,16.1,16,17,47.66214838002941,9.54171320089408
2902,757482,216985,16.1,16,17,47.662263636313625,9.535338727613128
2903,755960,215688,16.1,16,17,47.6626275346319,9.515083964314767
2904,754601,214823,16.1,16,17,47.662949474364865,9.49699818171771
2905,754439,214277,16.1,16,17,47.66298766333231,9.494842246736885
2906,754772,213200,16.1,16,17,47.66290912035226,9.49927388766549
2907,754890,212903,16.1,16,17,47.66288124771082,9.50084425593421
2908,755522,211946,16.1,16,17,47.662731602167774,9.509255015211162
2909,756032,211211,16.1,16,17,47.66261039962984,9.516042145649932
2910,757251,209449,16.1,16,17,47.66231909409198,9.532264598541339
2911,757509,208653,16.1,16,17,47.662257148922,9.535698041002327
2912,760297,204985,16.1,16,17,47.66158127908047,9.57280002364866
2913,759973,204723,16.1,16,17,47.66166043246256,9.56848836167405
2914,758648,204491,16.1,16,17,47.661982464055974,9.550855666683013
2915,758178,204019,16.1,16,17,47.66209605059807,9.544601001629449
2916,758297,202629,16.1,16,17,47.66206732331351,9.54618463199332
2917,757247,202357,16.1,16,17,47.662320053682805,9.532211366815368
2918,756799,201355,16.1,16,17,47.662427373391814,9.526249401948274
2919,756640,200858,16.1,16,17,47.6624653886867,9.524133431236995
2920,756397,200727,16.1,16,17,47.66252341301916,9.520899583647987
2921,756465,200562,16.1,16,17,47.66250718483466,9.521804529328975
2922,755925,200304,16.1,16,17,47.66263586129012,9.514618181509055
2923,755878,199731,16.1,16,17,47.662647039862776,9.513992701523055
2924,755303,198625,16.1,16,17,47.662783526182395,9.506340532525243
2925,755403,198085,16.1,16,17,47.66275982566393,9.507671347209016
2926,756104,197725,16.1,16,17,47.66259325671913,9.517000326397316
2927,755680,197260,16.1,16,17,47.66269409556987,9.511357697984444
2928,755164,197048,16.1,16,17,47.662816444562196,9.504490698240401
2929,754560,196306,16.1,16,17,47.66295914325815,9.49645254413074
2930,754605,195974,16.1,16,17,47.662948530920914,9.497051414642915
2931,754774,195376,16.1,16,17,47.662908648111575,9.499300504089872
2932,754567,194771,16.1,16,17,47.66295749265304,9.496545701780907
2933,753736,194785,16.1,16,17,47.66315292074002,9.485486519497268
2934,753631,194565,16.1,16,17,47.663177538852054,9.484089144396332
2935,753638,193724,16.1,16,17,47.663175898167864,9.484182302774697
2936,753236,193269,16.1,16,17,47.66326999919278,9.478832341332595
2937,752001,194547,16.1,16,17,47.66355754850978,9.462396402158777
2938,750518,195234,16.1,16,17,47.663899765851504,9.442659744209712
2939,749414,195313,16.1,16,17,47.66415234650536,9.427966890397753
2940,748049,195890,16.1,16,17,47.66446206975787,9.409800271447738
2941,746818,195781,16.1,16,17,47.66473895029608,9.393416870245936
2942,745403,196052,16.1,16,17,47.66505436073936,9.37458441008476
2943,745109,195891,16.1,16,17,47.66511951151837,9.37067149068984
2944,744759,196298,16.1,16,17,47.66519690003543,9.366013241432714
2945,743486,196109,16.1,16,17,47.665476797131426,9.349070414984311
2946,742560,196661,16.1,16,17,47.66567884537157,9.336745833257089
2947,741290,196778,16.1,16,17,47.66595382519314,9.319842644862621
2948,740809,196541,16.1,16,17,47.66605732864392,9.31344068531146
2949,740040,196778,16.1,16,17,47.66622207181752,9.303205486697337
2950,739274,196313,16.1,16,17,47.66638527539719,9.293010157509531
2951,738559,196860,16.1,16,17,47.66653680520644,9.283493576021602
2952,738308,197391,16.1,16,17,47.66658981463501,9.280152777852575
2953,737884,197720,16.1,16,17,47.66667914213054,9.274509343461865
2954,738137,198922,16.1,16,17,47.666625873583335,9.277876772285744
2955,737941,199762,16.1,16,17,47.6666671494383,9.275268013757001
2956,737082,200271,16.1,16,17,47.66684735591069,9.263834684858091
2957,736852,200874,16.1,16,17,47.66689541571314,9.260773361948678
2958,736862,201955,16.1,16,17,47.666893327834664,9.260906463054193
2959,737462,202180,16.1,16,17,47.666767775942745,9.268892511159075
2960,737560,202435,16.1,16,17,47.66674721695546,9.270196895603961
2961,737289,203212,16.1,16,17,47.66680403308672,9.266589870971371
2962,737573,204314,16.1,16,17,47.666744488642145,9.270369926121482
2963,737314,205058,16.1,16,17,47.6667987964374,9.266922622628234
2964,737526,205580,16.1,16,17,47.666754351325174,9.269744354170578
2965,737423,206082,16.1,16,17,47.666775953504924,9.268373419123302
2966,737756,206495,16.1,16,17,47.66670605502555,9.272805661612988
2967,737599,207071,16.1,16,17,47.666739031242045,9.270715987105836
2968,737148,207987,16.1,16,17,47.66683354993496,9.264713150459466
2969,737159,208703,16.1,16,17,47.66683124829291,9.264859561350827
2970,736655,209669,16.1,16,17,47.66693651581313,9.258151268143292
2971,736171,209862,16.1,16,17,47.66703724128802,9.251709153303146
2972,735390,210655,16.1,16,17,47.667199021961665,9.241313873693878
2973,734971,210640,16.1,16,17,47.66728543241298,9.235736867944286
2974,734544,210927,16.1,16,17,47.66737321715201,9.230053362269915
2975,733990,210847,16.1,16,17,47.66748669660981,9.222679419683745
2976,732407,209789,16.1,16,17,47.66780837245514,9.201608946547045
2977,731996,210100,16.1,16,17,47.667891265178206,9.196138304061417
2978,731476,209841,16.1,16,17,47.66799577233153,9.189216786707714
2979,730555,210222,16.1,16,17,47.668179858225436,9.17695765129197
2980,729148,211187,16.1,16,17,47.668458585372925,9.158229370671977
2981,730290,212116,16.1,16,17,47.668232585654565,9.173430306407331
2982,731352,212376,16.1,16,17,47.668020632354285,9.18756626721254
2983,731885,212780,16.1,16,17,47.667913608066094,9.194660828492408
2984,732569,213540,16.1,16,17,47.66777562860374,9.203765253720855
2985,733040,214692,16.1,16,17,47.66768020146547,9.2100345027989
2986,733154,215090,16.1,16,17,47.667657053580264,9.211551897444155
2987,732887,216422,16.1,16,17,47.667711237203065,9.207997997484759
2988,733002,216979,16.1,16,17,47.6676879130213,9.209528704304562
2989,732658,218023,16.1,16,17,47.667757622657646,9.204949890536838
2990,732920,219141,16.1,16,17,47.667704546241104,9.20843724392027
2991,732875,220672,16.1,16,17,47.66771366986823,9.207838271482135
2992,729663,221182,16.1,16,17,47.66835691412219,9.165084448851665
2993,728762,221503,16.1,16,17,47.66853452416635,9.153091373420203
2994,727205,221555,16.1,16,17,47.66883852921587,9.13236620195201
2995,726693,221384,16.1,16,17,47.668937689428,9.125550939119055
2996,726127,221587,16.1,16,17,47.66904684252551,9.118016850951973
2997,723896,221179,16.1,16,17,47.669472330939236,9.0883194802065
2998,723477,221272,16.1,16,17,47.66955139416423,9.082742021489299
2999,718975,225772,16.1,16,17,47.67038400003336,9.02281330787147
3000,718718,225884,16.1,16,17,47.670430597008114,9.019392179428195
3001,718076,226234,16.1,16,17,47.670546558535825,9.0108459893435775
3002,718168,226384,16.1,16,17,47.67052997959349,9.01207067919454
3003,717957,226527,16.1,16,17,47.67056798388428,9.009261878567932
3004,717006,226935,16.1,16,17,47.67073843042907,8.996602260709835
3005,716367,226841,16.1,16,17,47.6708521825947,8.988095912734874
3006,716102,226449,16.1,16,17,47.67089917407517,8.984568230900017
3007,715465,226510,16.1,16,17,47.67101169267207,8.976088458277655
3008,715449,227005,16.1,16,17,47.67101451091518,8.97587546511962
3009,715082,228724,16.1,16,17,47.671079047147124,8.97098992866719
3010,715679,228593,16.1,16,17,47.670973961125725,8.978937239700263
3011,715934,230021,16.1,16,17,47.670928909411714,8.98233181066732
3012,716326,230234,16.1,16,17,47.670859459980214,8.98755012083895
3013,716048,230670,16.1,16,17,47.67090873655768,8.983849381799025
3014,715672,230736,16.1,16,17,47.67097519644047,8.97884405532207
3015,714947,230593,16.1,16,17,47.67110273493831,8.969192793894068
3016,713824,230779,16.1,16,17,47.671298704640726,8.954243236171093
3017,712145,230491,16.1,16,17,47.67158811079761,8.931891922231477
3018,711320,230350,16.1,16,17,47.67172873875433,8.920909208898783
3019,707711,229731,16.1,16,17,47.67233171565386,8.872864188372684
3020,706142,229533,16.1,16,17,47.672587660563764,8.851976465483082
3021,705202,229721,16.1,16,17,47.67273920011009,8.83946237848201
3022,704358,230191,16.1,16,17,47.67287411473886,8.828226268327745
3023,703762,230811,16.1,16,17,47.672968731544834,8.820291731433365
3024,702753,232902,16.1,16,17,47.67312767804666,8.80685887226226
3025,702804,233289,16.1,16,17,47.67311968134943,8.807537839224121
3026,703013,233247,16.1,16,17,47.67308686912027,8.810320270429221
3027,703404,233800,16.1,16,17,47.673025304610505,8.815525671218518
3028,704703,234242,16.1,16,17,47.67281909730566,8.83281923459955
3029,705196,234214,16.1,16,17,47.67274016305416,8.839382501113338
3030,705921,233841,16.1,16,17,47.67262340968584,8.849034329857565
3031,706444,233848,16.1,16,17,47.67253868834175,8.855996934317536
3032,706442,234032,16.1,16,17,47.67253901311879,8.8559703087193
3033,706965,234318,16.1,16,17,47.672453876077,8.862932892103098
3034,707245,233575,16.1,16,17,47.67240812450941,8.86666046147377
3035,707661,233458,16.1,16,17,47.672339929895074,8.872198553252034
3036,708374,233699,16.1,16,17,47.67222243422743,8.881690491537574
3037,708641,233965,16.1,16,17,47.67217823555539,8.885244965852035
3038,708611,234445,16.1,16,17,47.672183207121805,8.884845586995972
3039,709500,234553,16.1,16,17,47.67203530052782,8.896680483543687
3040,711236,235023,16.1,16,17,47.671742998993174,8.919790965900651
3041,711308,234771,16.1,16,17,47.671730776590366,8.920749459933987
3042,713314,235463,16.1,16,17,47.671387067178394,8.9474539991389
3043,713635,236247,16.1,16,17,47.67133149703568,8.951727227304236
3044,713945,236492,16.1,16,17,47.671277681955296,8.955854012783576
3045,713715,236789,16.1,16,17,47.67131762330845,8.952792204962684
3046,714136,237101,16.1,16,17,47.67124445192924,8.958396641167068
3047,714251,237771,16.1,16,17,47.67122441747914,8.959927541614375
3048,714007,237888,16.1,16,17,47.671266901346115,8.956679368925286
3049,713862,237613,16.1,16,17,47.67129210488092,8.954749100031131
3050,713695,237640,16.1,16,17,47.67132109265561,8.952525960597638
3051,713619,238139,16.1,16,17,47.67133427060948,8.951514231709114
3052,713093,238567,16.1,16,17,47.67142523438099,8.944511989768122
3053,714233,239019,16.1,16,17,47.67122755463795,8.959687922486378
3054,714863,240431,16.1,16,17,47.67111745997601,8.968074575933498
3055,716174,240719,16.1,16,17,47.670886417178394,8.985526695985296
3056,716899,242097,16.1,16,17,47.67075752155267,8.995177882477831
3057,716306,242952,16.1,16,17,47.67086300899375,8.987283880838152
3058,716430,244152,16.1,16,17,47.67084099527278,8.98893456829792
3059,715959,244356,16.1,16,17,47.67092448723743,8.98266461144786
3060,716042,245194,16.1,16,17,47.670909798781125,8.983769509661514
3061,715822,245695,16.1,16,17,47.67094870904813,8.980840862524344
3062,715501,245947,16.1,16,17,47.671005350197134,8.976567692804688
3063,714959,245874,16.1,16,17,47.67110063048276,8.969352539268906
3064,714238,247865,16.1,16,17,47.67122668325453,8.959754483357964
3065,714011,248190,16.1,16,17,47.671266205621556,8.95673261769769
3066,713652,248312,16.1,16,17,47.67132854968559,8.951953535100888
3067,713648,248320,16.1,16,17,47.671329243219404,8.951900286209703
3068,713744,248570,16.1,16,17,47.67131259167112,8.953178259233292
3069,714497,248956,16.1,16,17,47.671181493436364,8.963202333665977
3070,714676,249509,16.1,16,17,47.671150202058485,8.965585207645073
3071,715269,249355,16.1,16,17,47.671046189238695,8.973479290612586
3072,715466,250063,16.1,16,17,47.671011516518924,8.976101770349318
3073,715725,250070,16.1,16,17,47.67096584148337,8.979549594083062
3074,716026,250970,16.1,16,17,47.67091263110849,8.983556517279968
3075,715749,251520,16.1,16,17,47.67096160386674,8.979869083255627
3076,716067,252232,16.1,16,17,47.67090537248776,8.984102310214457
3077,716441,252422,16.1,16,17,47.67083904130994,8.989081000187193
3078,716983,252316,16.1,16,17,47.67074253560226,8.996296086031789
3079,717106,252605,16.1,16,17,47.67072057246761,8.997933454439199
3080,717269,253568,16.1,16,17,47.67069143129015,9.000103298393725
3081,717042,254312,16.1,16,17,47.67073200332044,8.997081490550393
3082,716848,254364,16.1,16,17,47.67076661491358,8.994498972884758
3083,717361,254389,16.1,16,17,47.6706749656138,9.001327994595679
3084,717777,254653,16.1,16,17,47.67060035092073,9.006865742315371
3085,717721,254982,16.1,16,17,47.6706104105843,9.006120277137722
3086,718193,254881,16.1,16,17,47.67052547221493,9.012403475224135
3087,718543,255018,16.1,16,17,47.670462268798296,9.017062613996952
3088,718688,254818,16.1,16,17,47.67043602977602,9.018992825541796
3089,719187,255198,16.1,16,17,47.670345486218714,9.025635401745086
3090,719437,255747,16.1,16,17,47.670299980881566,9.028963337631572
3091,719773,255259,16.1,16,17,47.670238671517026,9.033436074916565
3092,720413,255497,16.1,16,17,47.67012141530238,9.04195554730125
3093,720552,255312,16.1,16,17,47.67009586612198,9.043805865479069
3094,720345,255076,16.1,16,17,47.670133903444885,9.041050355058744
3095,720667,255266,16.1,16,17,47.67007470602961,9.045336702979949
3096,720640,255746,16.1,16,17,47.6700796758637,9.04497728906213
3097,721001,255609,16.1,16,17,47.670013135367896,9.049782780968885
3098,721340,256070,16.1,16,17,47.66995046896016,9.054295406981222
3099,721860,255966,16.1,16,17,47.66985400277138,9.061217409480527
3100,722209,255971,16.1,16,17,47.66978902777634,9.065863124659293
3101,722059,256240,16.1,16,17,47.66981697676143,9.063866400261373
3102,722474,256317,16.1,16,17,47.66973956734758,9.069390666210907
3103,721868,256558,16.1,16,17,47.669852515454124,9.06132390163991
3104,721546,257032,16.1,16,17,47.66991230284913,9.05703758775181
3105,721031,257133,16.1,16,17,47.67000759673922,9.050182128811562
3106,719784,257540,16.1,16,17,47.67023666145362,9.033582503649821
3107,719800,257892,16.1,16,17,47.670233737395506,9.033795490879392
3108,720039,257996,16.1,16,17,47.67019001278877,9.036976984966664
3109,719861,258226,16.1,16,17,47.67022258584108,9.03460750448765
3110,719934,258535,16.1,16,17,47.67020923307658,9.035579258051849
3111,718318,259138,16.1,16,17,47.67050292101976,9.014067454566685
3112,718594,259474,16.1,16,17,47.67045304355765,9.01774151619518
3113,718349,259519,16.1,16,17,47.67049732463448,9.0144801212358
3114,718345,259959,16.1,16,17,47.6704980468311,9.0144268739283
3115,717949,260112,16.1,16,17,47.67056942346884,9.009155383682316
3116,718482,260597,16.1,16,17,47.67047329769823,9.01625059342639
3117,718579,261053,16.1,16,17,47.67045575727563,9.017541839101318
3118,718974,261123,16.1,16,17,47.67038418153982,9.022799996098701
3119,719185,260924,16.1,16,17,47.670345849876966,9.025608778236155
3120,719639,261133,16.1,16,17,47.67026314292286,9.031652305866203
3121,719796,260980,16.1,16,17,47.67023446844665,9.033742244074087
3122,720818,261793,16.1,16,17,47.67004689126986,9.04734675741561
3123,720985,261464,16.1,16,17,47.670016088741775,9.04956979542043
3124,721511,261335,16.1,16,17,47.66991879194788,9.056571683516086
3125,721872,260883,16.1,16,17,47.669851771758886,9.061377147717476
3126,722374,261455,16.1,16,17,47.66975824424645,9.068059519189083
3127,722513,261275,16.1,16,17,47.669732279221904,9.06990981330823
3128,723822,261781,16.1,16,17,47.66948631384693,9.087334440912523
3129,724021,261097,16.1,16,17,47.66944869218816,9.089983396812903
3130,724532,260428,16.1,16,17,47.66935180906827,9.096785473240043
3131,725095,260749,16.1,16,17,47.669244605767204,9.104279710120919
3132,726164,260598,16.1,16,17,47.66903972200587,9.118509362914281
3133,726424,260124,16.1,16,17,47.668989627018846,9.121970254242752
3134,726585,260125,16.1,16,17,47.66895855495845,9.124113341529663
3135,727424,260677,16.1,16,17,47.66879599286933,9.135281316747044
3136,728018,260814,16.1,16,17,47.66868025194212,9.143188044085115
3137,728363,260701,16.1,16,17,47.66861278156487,9.147780320157397
3138,729374,261069,16.1,16,17,47.66841401829579,9.161237621642831
3139,729894,262064,16.1,16,17,47.66831117867478,9.168159242796458
3140,729745,262449,16.1,16,17,47.668340688348145,9.16617593472415
3141,730123,262913,16.1,16,17,47.668265758852364,9.171207410177178
3142,730270,262606,16.1,16,17,47.668236560735245,9.173164091429056
3143,730368,262884,16.1,16,17,47.66821707700912,9.174468544460689
3144,730583,262838,16.1,16,17,47.6681742807674,9.177330351494634
3145,730386,262276,16.1,16,17,47.66821349677282,9.174708137775779
3146,730737,261862,16.1,16,17,47.66814358336858,9.17938020127906
3147,731016,261905,16.1,16,17,47.66808787709888,9.183093884433926
3148,731019,262149,16.1,16,17,47.668087277461396,9.183133816470619
3149,731279,262192,16.1,16,17,47.668035256720486,9.186594589726548
3150,731434,261525,16.1,16,17,47.66800419528889,9.188657739946377
3151,731876,261731,16.1,16,17,47.667915418827775,9.194541033124237
3152,732226,261529,16.1,16,17,47.66784490927815,9.19919973616261
3153,732209,261275,16.1,16,17,47.66784833834589,9.19897345657246
3154,732482,261457,16.1,16,17,47.66779321824192,9.202607237219382
3155,732639,261289,16.1,16,17,47.667761467638186,9.204696990606504
3156,733475,261346,16.1,16,17,47.6675917674958,9.215824554554747
3157,733219,261046,16.1,16,17,47.66764384634953,9.212417078038712
3158,733428,260327,16.1,16,17,47.667601336340795,9.215198963639144
3159,733751,260194,16.1,16,17,47.6675355079788,9.219498233052484
3160,734122,260748,16.1,16,17,47.66745970067381,9.224436390669844
3161,734604,260842,16.1,16,17,47.66736089885664,9.230851982411961
3162,735181,260707,16.1,16,17,47.66724215755132,9.238532028112894
3163,735178,260465,16.1,16,17,47.66724277623733,9.238492097283828
3164,735546,260459,16.1,16,17,47.66716678162862,9.243390272379553
3165,735693,260476,16.1,16,17,47.66713636733912,9.24534687663984
3166,736114,260401,16.1,16,17,47.66704908006336,9.250950472962058
3167,736310,259910,16.1,16,17,47.66700835051043,9.253559267172708
3168,736623,259769,16.1,16,17,47.666943186381744,9.257725343912435
3169,736703,259895,16.1,16,17,47.66692650703108,9.258790154298907
3170,737555,259810,16.1,16,17,47.66674826623808,9.270130345400416
3171,738660,260361,16.1,16,17,47.66651544760033,9.284837879471779
3172,738863,260775,16.1,16,17,47.66647247385303,9.28753979319748
3173,740195,260157,16.1,16,17,47.666188938701595,9.305268502974524
3174,741840,261709,16.1,16,17,47.66583504151072,9.327162943717262
3175,741591,262723,16.1,16,17,47.66588887529407,9.323848848636512
3176,741343,262791,16.1,16,17,47.66594239885836,9.32054805683367
3177,740901,262443,16.1,16,17,47.66603755902503,9.314665178368804
3178,740865,262872,16.1,16,17,47.66604529650065,9.31418602901476
3179,740981,263558,16.1,16,17,47.66602035755601,9.315729954235994
3180,741352,263483,16.1,16,17,47.66594045811173,9.320667843743498
3181,741494,263681,16.1,16,17,47.66590982108665,9.322557813885881
3182,740448,264437,16.1,16,17,47.66613477816709,9.308635872670992
3183,740398,264067,16.1,16,17,47.666145489572415,9.307970385106263
3184,740157,264033,16.1,16,17,47.66619706505043,9.304762731468417
3185,740041,263705,16.1,16,17,47.66622185817296,9.30321879648761
3186,739861,263751,16.1,16,17,47.666260289617874,9.300823032599935
3187,739583,263416,16.1,16,17,47.666319547727284,9.297122901904814
3188,739192,263514,16.1,16,17,47.66640269323473,9.291918747988442
3189,738918,263323,16.1,16,17,47.66646081989544,9.2882718380725091
3190,738833,263311,16.1,16,17,47.66647882861202,9.287140495864257
3191,738074,263510,16.1,16,17,47.66663914721389,9.277038243178925
3192,737853,263932,16.1,16,17,47.666685662391025,9.274096733164676
3193,738348,264109,16.1,16,17,47.66658137335531,9.280685176391582
3194,738731,263776,16.1,16,17,47.66650042452236,9.285782884252253
3195,738654,264207,16.1,16,17,47.666516716803805,9.284758019889585
3196,738893,264288,16.1,16,17,47.66646611772099,9.28793909043989
3197,739045,264721,16.1,16,17,47.66643389221669,9.289962195071631
3198,738848,264958,16.1,16,17,47.66647565140416,9.28734014454222
3199,739685,265225,16.1,16,17,47.66629781923696,9.298480504725799
3200,740276,265373,16.1,16,17,47.666171609394894,9.306346594378084
3201,740374,265633,16.1,16,17,47.66615062969224,9.307650950984591
3202,740800,265527,16.1,16,17,47.666059261935,9.313320897900644
3203,741139,265172,16.1,16,17,47.665986355970546,9.31783288464715
3204,741092,265776,16.1,16,17,47.665996474345725,9.317207329665662
3205,741411,265910,16.1,16,17,47.66592773237896,9.32145311327963
3206,741311,266083,16.1,16,17,47.665949298290066,9.32012214775358
3207,741454,266202,16.1,16,17,47.66591845434676,9.322025428139941
3208,741912,266200,16.1,16,17,47.66581945748579,9.328121235080147
3209,741976,265989,16.1,16,17,47.665805598379826,9.328973049176152
3210,742326,265898,16.1,16,17,47.66572969586496,9.333631400034047
3211,742392,266039,16.1,16,17,47.66571536187599,9.334509830491253
3212,743043,265969,16.1,16,17,47.66557362057325,9.343174324910258
3213,743133,266258,16.1,16,17,47.66555397413059,9.34437217782005
3214,743106,265523,16.1,16,17,47.66555986936091,9.344012822035548
3215,743483,264989,16.1,16,17,47.66547745382753,9.349030486677837
3216,744432,264960,16.1,16,17,47.66526903415444,9.361661094053986
3217,744312,264495,16.1,16,17,47.66529546447441,9.360063972933654
3218,743997,264494,16.1,16,17,47.66536473954226,9.355871522811345
3219,743652,264090,16.1,16,17,47.665440438547066,9.351279779812813
3220,743859,264029,16.1,16,17,47.66539504093421,9.354034827104803
3221,743692,263665,16.1,16,17,47.665431671156966,9.351812156449974
3222,743478,263484,16.1,16,17,47.66547854829055,9.348963939498292
3223,743170,263532,16.1,16,17,47.66554589367535,9.3448646282164
3224,742972,263030,16.1,16,17,47.66558911071403,9.342229351465079
3225,743076,262845,16.1,16,17,47.66556641831242,9.343613537741636
3226,743350,263170,16.1,16,17,47.66550655355774,9.347260330814775
3227,744342,262893,16.1,16,17,47.665288858953964,9.360463253355356
3228,744452,263171,16.1,16,17,47.66526462696528,9.36192728076047
3229,745101,263007,16.1,16,17,47.665121282485764,9.370565016565237
3230,745846,262788,16.1,16,17,47.66495594232236,9.380480390422091
3231,745800,262251,16.1,16,17,47.66496617577213,9.379868167696815
3232,745425,262012,16.1,16,17,47.66504948020804,9.374877213209853
3233,745415,261933,16.1,16,17,47.665051698722905,9.374744120886605
3234,745745,261763,16.1,16,17,47.664978407181266,9.379136161970154
3235,745659,261636,16.1,16,17,47.66499752340772,9.37799157055548
3236,745525,261580,16.1,16,17,47.66502728666868,9.376208135860997
3237,745384,261420,16.1,16,17,47.665058575149466,9.374331534617388
3238,745287,261195,16.1,16,17,47.665080082239115,9.373040538216022
3239,745786,261191,16.1,16,17,47.66496928965958,9.379681838996794
3240,745924,261389,16.1,16,17,47.66493858257324,9.381518506704564
3241,746360,261427,16.1,16,17,47.66484137508136,9.387321298648425
3242,746296,261252,16.1,16,17,47.66485566223163,9.386469513939621
3243,746975,260803,16.1,16,17,47.66470376596469,9.395506395100604
3244,747166,260337,16.1,16,17,47.664660911395046,9.398048424972801
3245,747534,260133,16.1,16,17,47.66457818651219,9.402946146916381
3246,747556,260403,16.1,16,17,47.6645732344581,9.403238945051273
3247,747778,260419,16.1,16,17,47.66452322241138,9.40619354150707
3248,747970,261181,16.1,16,17,47.66447990811625,9.40874886390391
3249,747838,261330,16.1,16,17,47.66450969273549,9.40699208018157
3250,748074,261503,16.1,16,17,47.66445642272448,9.410132995214171
3251,748248,262185,16.1,16,17,47.66441709295954,9.41244875076504
3252,748508,262157,16.1,16,17,47.6643582382714,9.415909069072274
3253,748795,262624,16.1,16,17,47.66429315199972,9.419728719655483
3254,749081,262690,16.1,16,17,47.664228167504064,9.423535052492062
3255,749112,262648,16.1,16,17,47.66422111623407,9.423947626498306
3256,749386,262497,16.1,16,17,47.66415872835886,9.427594243829883
3257,749644,263053,16.1,16,17,47.66409987887299,9.431027912553844
3258,750369,263639,16.1,16,17,47.663933963630306,9.440676749055138
3259,755679,268610,16.1,16,17,47.662694333073155,9.511344389874505
3260,759598,267841,16.1,16,17,47.66175184522552,9.563497996932384
3261,753079,256118,16.2,16,17,47.663306683145336,9.476742923641705
3262,751876,255317,16.2,16,17,47.6635865230164,9.46073283615079
3263,751285,255627,16.2,16,17,47.66372319170215,9.452867472738468
3264,750592,255637,16.2,16,17,47.663882769132094,9.443644586538527
